what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1372115367975
started,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1372115367984
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1372115368776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372115369051
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1372115371794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372115384628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372115424325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372115438208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372115593897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372118933738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372118952972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372128340558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372128512092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372130416269
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372130419003
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1372130419384
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1372130419388
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1372130419434
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1372130419437
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1372130419681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372130425453
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1372130435536
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1372130435604
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1372130435638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372130438729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1372130438787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372130441099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372130628202
